,daily_screen_time,app_sessions,notifications_number,night_usage,age,productivity_hours,stress_level,apps_installed,addicted
1340,8.481721943,29,73,3.080286991,33,6.044411481,51.77856128,30,addicted
1341,8.00913806,38,50,1.00152301,39,6.217992562,72.41467961,29,addicted
1342,9.31,25,58,1.218469085,23,7.332491877,42.5147246,27,not addicted
1343,11.57193882,30,48,1.595323137,32,2.957290584,68.57744462,21,not addicted
1344,10.84866241,25,47,0.474777068,47,9.970873061,84.50943566,35,not addicted
1345,3.545306095,48,80,1.257551016,23,8.552087578,32.31358813,27,addicted
1346,1,45,67,0,18,1.74330166,0.866033192,27,addicted
1347,10.80295973,23,40,1.467159956,35,7.10306769,66.8791122,24,not addicted
1348,3.899363905,24,61,0.316560651,35,3.99894416,23.37506663,23,not addicted
1349,7.325703794,26,63,0,38,2.625964098,36.47350472,30,not addicted
1350,4.489660922,39,60,1.414943487,17,5.962873946,26.19544446,26,addicted
1351,2.594058687,22,44,0,39,6.860016934,12.7646908,25,not addicted
1352,9.624388185,47,67,0.270731364,16,9.056374469,58.87381849,39,addicted
1353,10.27746548,46,72,1.37957758,31,3.62580841,54.18096108,37,addicted
1354,6.270468798,24,42,0.7117448,31,8.3616909,24.85663078,31,not addicted
1355,1,23,64,0,45,3.979359613,5.587192266,32,not addicted
1356,6.361266655,28,43,1.726877776,26,7.857559109,55.31878211,29,not addicted
1357,9.18,33,65,1.195902003,21,3.041101463,55.87450136,38,addicted
1358,3.563265294,19,53,1.260544216,22,4.834203111,18.06365397,30,not addicted
1359,8.550079759,37,63,4.09167996,40,5.377042903,58.84133661,34,addicted
1360,7.954070452,28,30,0.992345075,28,6.920840194,46.14,23,not addicted
1361,9.737874499,29,67,3.28964575,40,4.934016462,77.10757624,24,addicted
1362,8.36,20,50,0.059790184,24,8.998043745,50.11332154,28,not addicted
1363,5.080793177,40,66,0.51346553,38,2.350248532,37.4897297,40,addicted
1364,11.5897145,26,47,0.598285751,38,6.622697809,61.99224321,22,not addicted
1365,7.524411281,19,44,0,30,8.251544627,50.17736022,19,not addicted
1366,7.918086381,37,89,0,41,3.137546738,50.25945306,33,addicted
1367,5.200196123,32,47,0,24,6.971746938,30.63611549,28,not addicted
1368,6.670153246,41,57,2.778358874,21,3.749121119,35.00334187,27,addicted
1369,5.345591858,29,69,0.557598643,25,5.680984917,25.69324949,38,addicted
1370,7.48116182,37,72,1.91352697,31,7.141176332,47.71049756,14,addicted
1371,13.13512544,20,44,1.85585424,36,6.314469555,85.10014374,20,not addicted
1372,3.884296571,32,57,0,17,3.936418602,22.03415146,29,addicted
1373,3.159315806,45,49,0,33,1.143633965,21.82857413,21,addicted
1374,12.41351098,36,98,0.735585164,22,6.981042661,74.10191911,23,addicted
1375,7.372028969,23,50,0.895338161,52,4.049263012,45.21743406,24,not addicted
1376,5.99,28,57,1.665463631,16,6.899777509,33.95224088,23,addicted
1377,11.11971406,37,68,1.519952344,15,4.00898629,66.89801017,31,addicted
1378,6.183153381,26,38,0,34,7.349020228,64.07932485,28,not addicted
1379,13.47802914,22,50,0.913004857,54,8.155817149,83.98,22,not addicted
1380,10.03377761,26,75,1.338962936,21,3.322648479,66.65563527,27,addicted
1381,6.536265776,34,95,1.756044296,43,4.219011803,43.59783071,24,addicted
1382,14.47192464,27,54,3.078654107,42,6.868591588,84.20337961,20,not addicted
1383,6.182855231,29,36,0.697142538,38,6.646994607,50.03702352,21,not addicted
1384,10.22628612,38,41,0.371047686,24,5.854418115,58.44607899,34,addicted
1385,8.897877741,43,78,3.14964629,18,3.527527274,63.93781194,30,addicted
1386,11.90522387,19,52,3.650870645,39,7.832896501,68.08927323,31,not addicted
1387,12.68453359,27,72,0.780755598,18,8.52001374,66.50747635,22,addicted
1388,8.1,16,44,0.016002075,23,7.182698104,52.23003677,26,not addicted
1389,5.74,27,41,1.623291065,24,8.447665822,23.39179477,22,not addicted
1390,9.38,23,43,0.229986071,33,7.267820113,61.63590082,23,not addicted
1391,5.966853891,36,60,0,27,4.402920672,23.85953678,38,addicted
1392,14.04016174,29,88,2.006693624,35,6.840495985,81.05089015,33,addicted
1393,8.409605993,23,65,1.068267666,36,4.284135152,36.14033899,17,not addicted
1394,6.904035346,26,49,0,42,8.412083505,69.66588217,26,not addicted
1395,8.554040918,42,68,2.092340153,37,6.17302022,34.78464991,29,addicted
1396,3.958621131,31,77,1.326436855,37,5.00490687,23.84986419,21,addicted
1397,5.085157884,29,41,0,25,7.571652137,41.94399005,19,not addicted
1398,11.60124172,33,72,3.600206954,32,7.518192954,79.97130943,37,addicted
1399,6.029317163,37,81,1.671552861,41,5.425671061,44.6893242,28,addicted
1400,4.859267052,34,59,0.476544509,31,3.841385806,25.98331843,28,not addicted
1401,9.609958258,39,56,0.268326376,38,6.675544473,71.17063901,27,addicted
1402,11.55711246,29,35,0.592852077,22,9.456695545,78.47658569,20,not addicted
1403,10.16,26,46,1.359476655,52,6.106149809,63.06415577,21,not addicted
1404,10.98814306,38,67,0.498023843,31,4.120290379,68.33466592,35,addicted
1405,5.729614734,32,89,0.621602456,27,5.848038676,31.33846193,35,addicted
1406,3.734568,21,53,0,32,7.545173987,13.31088774,25,not addicted
1407,12.50400096,30,50,2.750666826,20,9.618575488,87.39551549,22,addicted
1408,7.031960483,32,60,0,23,5.656103997,55.31384284,21,not addicted
1409,7.247500951,36,44,0,40,10.55794543,34.64391429,24,not addicted
1410,11.98458243,34,87,3.664097071,36,3.923107417,70.3696429,23,addicted
1411,9.67,36,68,0.278115005,16,0.928288392,56.577908,23,addicted
1412,9.367663316,40,70,2.227943886,16,4.983672048,55.87942086,28,addicted
1413,14.49500703,25,44,1.082501172,39,10.03214744,87.61299099,25,not addicted
1414,6.069445309,17,46,0.678240885,46,4.473430731,45.88528647,32,not addicted
1415,10.78352038,28,48,1.463920064,33,6.626391346,57.22894922,24,not addicted
1416,8.171039375,28,52,2.028506562,36,6.576826504,40.56276633,26,not addicted
1417,8.805776837,38,88,3.134296139,24,7.618309871,65.20085844,16,addicted
1418,12.58540528,24,35,0.764234213,34,8.768677629,70.88598426,26,not addicted
1419,9.52,24,43,0.253917878,41,8.368482323,44.51069008,16,not addicted
1420,9.614888237,33,44,1.26914804,38,9.757435029,52.83803,18,not addicted
1421,11.21752201,31,58,1.536253669,15,6.834973632,64.00460472,29,addicted
1422,6.905141811,46,65,0.817523635,21,9.777481364,56.98047815,33,addicted
1423,5.482370998,18,44,1.580395166,20,5.462413106,42.14248811,25,not addicted
1424,4.865572418,29,60,0,41,7.573760308,40.66864067,29,not addicted
1425,2.100930232,43,88,3.016821705,19,6.409986821,20.80531781,31,addicted
1426,14.16862139,22,45,2.028103565,21,9.473121836,94.47416506,30,not addicted
1427,4.69,47,68,1.448395817,36,7.655958937,21.26142815,24,addicted
1428,7.336239129,43,74,0.889373188,42,4.900698922,42.03141322,40,addicted
1429,7.1695601,32,48,0.86159335,38,4.505042343,33.11820747,22,not addicted
1430,8.922220093,34,76,0.153703349,44,3.894755985,51.42844026,30,addicted
1431,10.44721164,25,50,1.407868606,39,7.342052495,69.52431974,18,not addicted
1432,10.58142047,32,43,0.430236744,53,7.067291642,64.83435564,26,not addicted
1433,6.250767684,39,81,0,17,3.655740409,50.6194143,27,addicted
1434,7.498634859,34,83,0,19,4.429292104,33.57765123,29,addicted
1435,8.85,22,43,0.141289975,39,5.250119175,58.08882262,24,not addicted
1436,7.253926621,24,44,1.875654437,45,5.375848599,31.04053171,34,not addicted
1437,12.82203673,28,62,0.803672788,39,2.047088235,77.87398506,38,addicted
1438,9.472924855,33,58,5.245487476,44,4.370166711,64.24088336,41,addicted
1439,10.20463336,29,65,2.367438893,43,4.892748717,59.08277448,38,addicted
1440,9.988643806,32,92,2.331440634,29,6.275563302,65.44312888,39,addicted
1441,11.52042157,46,66,0.586736929,39,3.520133833,59.52520609,21,addicted
1442,8.54,34,79,0.090510779,30,6.168155011,34.62148827,41,addicted
1443,4.11,38,69,0.351584026,15,8.278514811,30.22732116,37,addicted
1444,9.199063855,42,64,1.199843976,26,8.872005117,72.63448547,35,addicted
1445,6.045929319,22,50,0,27,1.50197753,26.31512651,27,not addicted
1446,6.414149955,38,53,0.735691659,16,8.61109709,50.70684153,37,addicted
1447,9.76,24,51,0.293182009,51,7.021711704,58.98878643,23,not addicted
1448,11.71484921,20,29,0.619141536,41,8.332154239,56.93218007,20,not addicted
1449,8.06381473,34,79,2.010635788,35,3.434247349,37.06783537,29,addicted
1450,8.93,20,61,2.154416506,38,1.007892387,53.71684196,15,not addicted
1451,13.10664483,27,45,1.851107472,40,3.797768856,74.59524612,39,not addicted
1452,8.722259538,27,68,1.12037659,40,8.343543512,39.20442746,28,not addicted
1453,15,37,62,4.300841557,31,8.152980359,73.05960719,27,addicted
1454,9.696528937,32,72,0.282754823,17,3.576640336,49.71198034,28,addicted
1455,2.717711723,34,63,0,40,8.096904504,18.24436042,36,addicted
1456,10.26002486,29,80,2.376670811,17,6.996799624,61.49614165,37,addicted
1457,9.143475155,32,35,0.190579192,35,4.749381021,49.84847135,27,not addicted
1458,11.86925826,31,72,1.644876377,41,7.100943597,73.23442152,34,addicted
1459,10.01954405,33,72,1.336590676,39,6.52001336,70.51753152,30,addicted
1460,7.584632048,29,66,2.930772008,35,4.197063255,49.44905739,29,addicted
1461,4.327105291,42,72,0.387850882,43,7.939345664,24.74954503,27,addicted
1462,7.372930228,27,56,0,35,5.464036003,53.51830144,24,not addicted
1463,5.448438637,32,66,0.574739773,24,5.520074849,23.0921288,46,addicted
1464,6.258429651,36,87,0.709738275,15,6.88754023,35.30138251,27,addicted
1465,9.765735213,32,63,0.294289202,39,7.899456032,56.58353192,41,addicted
1466,13.00971351,21,58,1.834952252,32,4.381523371,65.68874849,21,not addicted
1467,9.184014589,15,52,1.197335765,51,6.790062919,50.90534591,19,not addicted
1468,4.412350814,34,65,0.402058469,31,5.96252016,5.724508074,36,addicted
1469,9.333808005,23,46,1.222301334,36,5.956089024,75.1246285,23,not addicted
1470,11.58989446,31,72,3.598315743,17,3.531293106,60.16522888,18,addicted
1471,6.170651287,35,41,2.695108548,41,2.793057066,52.88504904,24,not addicted
1472,7.5979485,24,34,0,44,6.019042253,45.96853606,19,not addicted
1473,8.044064584,44,69,0.007344097,19,4.282432066,53.91302883,28,addicted
1474,5.65,47,57,0.607550843,20,8.755600101,28.98383238,40,addicted
1475,9.944841302,20,43,0.324140217,35,6.103964846,61.74834473,31,not addicted
1476,7.637155554,22,47,1.939525926,32,6.32524482,52.32782972,20,not addicted
1477,9.258597332,27,59,1.209766222,44,12.33227621,62.19710813,27,not addicted
1478,5.34,40,76,0,36,6.387386695,39.7728747,37,addicted
1479,6.687625099,26,42,1.78127085,42,7.815833645,36.44242349,21,not addicted
1480,10.16714407,18,63,1.361190679,32,7.759820164,56.19926772,29,not addicted
1481,6.881500544,25,37,0,27,7.202911837,25.34724001,45,not addicted
1482,13.18089155,22,59,1.863481926,21,5.261609506,84.31753943,24,not addicted
1483,6.801091443,31,72,0.800181907,39,5.541189356,51.63033577,30,addicted
1484,8.674054177,27,47,1.112342363,43,3.80799084,68.20414186,22,not addicted
1485,10.7977725,37,61,0.466295416,26,7.152586317,67.84,27,addicted
1486,3.744902801,33,43,0.290817134,20,5.616760114,14.80461908,28,addicted
1487,2.717573564,35,69,0.119595594,36,5.151451928,0,35,addicted
1488,3.423031056,15,54,0.237171843,29,5.520833367,30.95,30,not addicted
1489,11.78775231,27,48,0.631292052,47,6.101861717,52.76374819,25,not addicted
1490,6.34,18,46,0.724070927,32,6.829697961,34.6605126,20,not addicted
1491,15,32,73,2.279099643,36,4.887846586,87.75693172,31,addicted
1492,6.307257204,18,53,0.717876201,27,9.965272431,37.14899185,26,not addicted
1493,8.55,25,48,0.092275652,34,8.0179013,51.67994946,23,not addicted
1494,12.62632986,39,71,3.771054976,25,4.069073778,77.13945471,31,addicted
1495,14.01827866,37,62,3.003046444,44,8.792318369,59.95603937,24,addicted
1496,14.18451073,24,61,2.030751788,47,8.007327955,85.25362348,36,not addicted
1497,11.62509869,40,68,3.604183115,33,4.885212213,47.45,40,addicted
1498,11.07218758,18,46,1.512031263,39,6.366109037,73.7553062,33,not addicted
1499,9.777580848,26,45,1.296263475,48,3.722437422,53.11423353,24,not addicted
1500,10.33508323,23,52,0.389180538,27,6.921481637,40.44013212,34,not addicted
1501,6.35,33,58,0.724407142,17,5.592897661,29.93661033,29,addicted
1502,5.54540335,21,49,0,22,5.71496233,27.57166671,35,not addicted
1503,7.989876628,26,41,0.998312771,36,5.595349809,59.84625594,34,not addicted
1504,7.489446132,19,51,0,34,7.098318871,46.90305421,30,not addicted
1505,6.640315852,36,32,0.773385975,43,5.172222472,43.28634456,22,not addicted
1506,10.08916234,19,44,0.348193724,33,7.590610817,72.35,30,not addicted
1507,10.86591563,28,62,3.477652604,34,8.951927856,64.23,29,addicted
1508,8.265220659,23,42,0.044203443,23,5.377093981,57.13320356,27,not addicted
1509,12.43259024,28,69,1.738765041,27,10.34193056,81.4341526,25,not addicted
1510,4.574932658,30,57,2.429155443,16,5.356765253,14.58490101,29,addicted
1511,7.419021622,33,74,0,42,7.736491789,59.24396551,20,addicted
1512,5.849533038,34,52,2.64158884,25,3.28984911,20.89418043,33,addicted
1513,2.400390149,30,56,0.066731691,29,8.458683325,23.57600739,21,not addicted
1514,7.751957942,31,65,0,22,8.241463482,31.34101729,24,not addicted
1515,7.634757475,23,47,0,30,7.300618394,51.82091273,15,not addicted
1516,12.54034923,31,49,0.756724872,28,3.930957439,93.86124416,19,not addicted
1517,9.892435054,38,49,2.315405842,38,7.893510672,57.22482376,35,addicted
1518,4.927439527,37,59,0.487906588,24,6.871822179,27.00108073,29,addicted
1519,13.5622777,47,70,2.927046283,34,5.30522,87.47806619,26,addicted
1520,11.66310109,24,46,1.610516848,32,6.835301772,66.68464196,15,not addicted
1521,9.74629311,34,63,1.291048852,30,8.909139352,76.6605457,28,addicted
1522,7.320547703,26,36,0,42,12.09609612,45.84520872,27,not addicted
1523,5.12168229,34,76,0.520280382,44,2.839915246,27.52839866,27,addicted
1524,6.883379672,29,58,0.813896612,25,5.729857236,35.89742275,29,addicted
1525,11.26624586,36,68,2.54437431,31,3.533525765,58.26799045,29,addicted
1526,13.65375892,37,67,1.942293153,40,4.686122507,75.64500364,35,addicted
1527,12.62973058,17,41,1.771621764,22,5.824663303,72.27164957,28,not addicted
1528,6.533451735,29,66,0,45,4.756180463,34.32431967,24,not addicted
1529,4.6411477,25,52,0,38,7.670912363,21.26513346,26,not addicted
1530,8.422658741,30,41,1.070443123,21,12.04942062,71.52436475,24,not addicted
1531,2.694681903,23,68,0,45,11.48495246,5.867140655,25,not addicted
1532,8.969503143,27,50,1.161583857,33,6.073316294,55.28334473,23,not addicted
1533,7.557192241,28,60,0.926198707,44,5.296260505,51.26836354,20,addicted
1534,6.601890494,19,38,0,40,6.315053998,45.91242292,17,not addicted
1535,3.215890798,32,65,1.202648466,43,7.970696462,18.70927403,35,addicted
1536,9.54080032,25,57,1.256800053,50,6.879648714,54.84,27,not addicted
1537,6.401897481,24,41,0,42,5.225773746,42.9268598,32,not addicted
1538,4.490249493,29,46,0,47,5.133260825,29.60671346,26,not addicted
1539,1,27,47,0,47,5.870520583,3.410411652,15,not addicted
1540,7.917455285,35,69,0.986242547,24,5.219060714,31.88594599,34,addicted
1541,13.31675479,28,58,1.886125798,23,7.766038139,75.22129152,15,not addicted
1542,12.98377764,21,57,1.830629607,49,7.426724918,66.43716422,22,not addicted
1543,6.62871123,24,47,0,33,7.666420225,33.10067188,23,not addicted
1544,6.193363819,24,59,0,50,6.016611619,37.4924153,28,not addicted
1545,9.41,21,53,1.234387128,44,7.179368072,60.02529805,22,not addicted
1546,5.004843682,26,76,1.50080728,41,3.890226376,47.83358961,27,addicted
1547,8.905375699,25,52,1.15089595,52,6.731296811,48.05819041,31,not addicted
1548,10.29824084,40,60,0.383040139,36,6.387312818,69.53570136,32,addicted
1549,11.68079967,41,71,4.613466612,37,6.152980012,73.14439827,33,addicted
1550,7.699537771,39,70,0,42,2.647998835,59.15720333,38,addicted
1551,7.388978749,37,72,0,42,3.28811436,50.09615969,32,addicted
1552,5.36605224,31,57,0,21,3.495759286,22.11149917,23,not addicted
1553,5.52,37,72,0,18,8.138476985,15.88569333,35,addicted
1554,7.32,23,50,1.886760554,41,5.15563085,47.03599694,18,not addicted
1555,9.10209652,25,36,1.183682753,40,6.735774501,49.32806914,17,not addicted
1556,10.74075388,21,33,0.456792313,51,3.509843127,54.64138581,33,not addicted
1557,5.590463148,28,35,0.598410525,50,4.366211148,20.86700184,20,not addicted
1558,12.47806571,43,59,0.746344284,28,2.080487749,76.47814922,22,addicted
1559,7.186629197,35,76,0.864438199,40,3.75385385,58.19685217,34,addicted
1560,7.935898117,30,54,0,34,6.795663827,43.52866524,36,addicted
1561,5.76,27,53,1.62639416,37,6.295135156,40.45,23,not addicted
1562,1,18,54,0,53,3.948866825,4.977336498,32,not addicted
1563,10.65213619,35,77,1.442022698,18,5.355308955,51.01899624,32,addicted
1564,10.21,38,43,0.368421949,26,6.367405672,68.61130358,17,not addicted
1565,7.16,34,91,0.859336221,24,8.452653978,31.98918353,43,addicted
1566,8.200972152,43,76,1.033495359,18,2.010813315,49.42209922,27,addicted
1567,9.547817653,31,52,0.257969609,24,3.829239792,53.87170177,29,not addicted
1568,3.312362429,35,60,0.218727072,26,4.446538717,28.80494892,40,addicted
1569,6.412841968,33,74,0,21,7.470924504,27.89554188,27,addicted
1570,10.38279404,28,80,1.39713234,25,6.195434954,66.20546331,24,addicted
1571,4.23713173,36,52,0.372855288,28,6.580101296,17.02481631,29,addicted
1572,8.880673796,36,78,2.146778966,45,2.744447394,48.17299066,28,addicted
1573,3.930254586,37,79,2.321709098,23,4.182399886,0,31,addicted
1574,9.399289947,15,41,0.233214991,55,11.04604929,77.3167254,44,not addicted
1575,7.89,27,43,0.982179259,40,6.275278466,52.86402265,23,not addicted
1576,3.154604552,31,79,1.192434092,23,0.616326257,11.25415245,37,addicted
1577,11.49421806,36,69,3.582369677,40,4.437672156,57.7187515,34,addicted
1578,5.79622527,23,44,0.632704212,48,10.75217562,29.82086409,30,not addicted
1579,5.569242689,24,41,0.594873781,43,7.358439767,40.58425148,28,not addicted
1580,8.6,25,48,1.100284599,27,5.053957537,32.68939629,20,not addicted
1581,11.44591205,44,50,1.574318675,22,0.92920779,67.26,37,addicted
1582,4.952534543,29,60,0.492089091,32,7.885320936,47.42162598,32,addicted
1583,8.18503955,42,81,2.030839925,23,6.433026832,37.77077394,25,addicted
1584,9.286449501,42,76,2.21440825,25,8.040192519,56.52254739,25,addicted
1585,10.07931682,48,69,0.346552804,38,7.101654908,82.50899908,36,addicted
1586,8.529324666,28,45,0.088220778,31,5.316075815,57.49746429,30,not addicted
1587,6.898916483,36,53,0.81648608,26,4.06296191,42.6527371,23,not addicted
1588,5.517229338,28,61,0.58620489,28,6.253318227,38.16974058,32,addicted
1589,8.258431649,39,65,2.043071942,40,8.799567332,45.54193654,37,addicted
1590,4.783582964,32,64,0.463930494,36,7.649815643,41.69781064,33,addicted
1591,1,15,53,0,41,4.800334989,2.006699771,24,not addicted
1592,9.309679412,38,65,1.218279902,22,1.020409196,36.26626039,22,addicted
1593,10.71180452,26,55,0.451967421,26,2.804348448,60.3577961,29,not addicted
1594,1,37,63,0.818533782,31,4.516632735,0,36,addicted
1595,4.970807886,43,72,1.495134648,36,6.859402994,27.01290719,32,addicted
1596,9.857462783,37,57,2.309577131,44,5.87045797,56.55393611,37,addicted
1597,14.17248641,33,65,2.028747735,31,6.5987116,97.00915045,32,addicted
1598,8.062381123,25,50,1.010396854,44,9.347646363,55.33,27,not addicted
